source,destination,distance_in_km,time_of_day,traffic_level,weather,route_risk,delay_probability,risk_level,time_delay
Mathura,Sonipat,160,Night,Low,Storm,9.980646757,0.992504764,High,8.729759304
Gurugram,Delhi,20,Afternoon,High,Storm,6.894830707,0.99722201,Medium,2.425364638
Meerut,Noida,18,Afternoon,High,Storm,3.514208597,0.707169435,Low,1.009472923
Gurugram,Faridabad,32,Afternoon,Low,Clear,6.550832135,0.953271678,Medium,1.043743056
Mathura,Faridabad,28,Morning,High,Storm,9.91220584,0.793604516,Medium,1.243092134
Noida,Faridabad,18,Night,High,Clear,4.527681075,0.15999877,Low,8.84613425
Mathura,Faridabad,28,Night,High,Clear,9.939162374,0.037411409,Low,9.999807549
Meerut,Ghaziabad,22,Afternoon,High,Clear,8.337129604,0.759682126,Medium,1.937161002
Gurugram,Faridabad,32,Afternoon,Medium,Storm,4.669444208,0.546323469,Low,6.011535536
Gurugram,Ghaziabad,32,Afternoon,Low,Storm,1.67778156,0.580845459,Low,1.826068262
Mathura,Meerut,70,Night,High,Clear,9.445959189,0.602266733,Medium,3.418019776
Ghaziabad,Gurugram,32,Night,Low,Storm,4.933628551,0.967367641,Low,1.849987401
Sonipat,Mathura,160,Morning,Medium,Rain,9.437975182,0.976569279,Medium,1.597820753
Sonipat,Faridabad,28,Night,Medium,Clear,9.916026437,0.080997195,Medium,6.698036822
Meerut,Mathura,70,Afternoon,High,Storm,2.985218473,0.001925815,Low,1.512005201
Sonipat,Faridabad,28,Night,Medium,Storm,3.690176146,0.412538214,Low,7.668857257
Faridabad,Gurugram,32,Afternoon,High,Rain,9.927814246,0.995941241,Medium,0.737204571
Gurugram,Sonipat,32,Morning,Medium,Rain,9.167854598,0.832249166,Medium,9.583138759
Noida,Faridabad,18,Evening,Medium,Rain,7.428849951,0.938928559,Medium,9.950098056
Noida,Meerut,18,Evening,High,Clear,9.989813418,0.981257959,Medium,0.795650556
Ghaziabad,Meerut,22,Evening,Low,Storm,9.966116662,0.574139226,Low,9.99963104
Mathura,Meerut,70,Evening,Low,Storm,9.972443305,0.059960037,Medium,9.086577021
Sonipat,Faridabad,28,Evening,Low,Storm,2.488162306,0.997677431,Low,2.244703984
Faridabad,Mathura,28,Morning,Medium,Storm,5.427998536,0.076901073,Low,5.738574571
Ghaziabad,Mathura,22,Evening,High,Storm,8.658898567,0.414036863,Low,0.267286509
Ghaziabad,Gurugram,32,Afternoon,Medium,Clear,9.936236112,0.999735731,Medium,9.649584106
Gurugram,Ghaziabad,32,Morning,Low,Rain,4.282761151,0.824871218,Medium,0.374189438
Ghaziabad,Mathura,22,Evening,High,Storm,5.423725938,0.011506689,Low,9.803787145
Delhi,Meerut,20,Night,High,Storm,9.998487303,0.597415996,Low,2.923926902
Noida,Mathura,18,Afternoon,Medium,Rain,9.187664306,0.95057162,Medium,3.791999438
Meerut,Faridabad,28,Afternoon,Low,Storm,9.268092232,0.877721032,Medium,6.970059055
Gurugram,Delhi,20,Afternoon,Medium,Rain,3.944701372,0.997872732,Medium,9.999479499
Gurugram,Meerut,32,Morning,High,Clear,4.933793234,0.933799547,Low,1.829275039
Faridabad,Gurugram,32,Night,High,Rain,4.62337224,0.999132476,Medium,1.42114379
Meerut,Gurugram,32,Afternoon,High,Storm,9.971879998,0.968552882,High,1.120168333
Faridabad,Meerut,28,Morning,Medium,Clear,9.893283146,0.999729265,Medium,0.557387985
Ghaziabad,Delhi,20,Evening,High,Clear,9.767666378,0.977144164,Medium,9.593612127
Sonipat,Meerut,70,Evening,Medium,Clear,6.778949281,0.874241031,Medium,0.930043624
Ghaziabad,Faridabad,22,Night,Medium,Rain,8.171396646,0.967304016,Medium,9.964289012
Mathura,Delhi,20,Night,Low,Rain,4.335460801,0.989732544,Medium,7.417667227
Meerut,Ghaziabad,22,Morning,Low,Storm,6.922219836,0.090515481,Low,6.660618909
Delhi,Ghaziabad,20,Morning,High,Storm,9.986760774,0.067202551,Low,7.498320093
Sonipat,Gurugram,32,Night,Low,Clear,0.726363182,0.794696331,Low,1.998796294
Noida,Ghaziabad,18,Morning,Low,Rain,9.764602154,0.158634333,Medium,0.834215109
Meerut,Ghaziabad,22,Morning,High,Storm,8.813887197,0.637117507,Medium,4.302910224
Meerut,Sonipat,70,Evening,High,Rain,1.78199868,0.940072274,Medium,0.973730057
Faridabad,Gurugram,32,Afternoon,High,Storm,8.042718677,0.765382474,Medium,9.874149
Mathura,Noida,18,Afternoon,High,Rain,9.999876525,0.055508636,Medium,8.924594814
Sonipat,Gurugram,32,Evening,Medium,Clear,9.99024552,0.963493426,Medium,9.313394734
Sonipat,Ghaziabad,22,Evening,Low,Clear,8.348636332,0.710047745,Medium,9.674707834
Delhi,Mathura,20,Afternoon,High,Storm,8.428133366,0.023866465,Low,9.999175199
Delhi,Mathura,20,Morning,Low,Clear,2.317418162,0.876532912,Low,9.754617089
Sonipat,Meerut,70,Evening,High,Rain,7.19506109,0.999375361,Medium,0.672996433
Noida,Meerut,18,Evening,Medium,Storm,9.868506708,0.487203808,Medium,5.121416567
Sonipat,Mathura,160,Afternoon,Medium,Storm,9.159665478,0.347412647,Medium,6.729755596
Gurugram,Noida,18,Afternoon,Low,Rain,9.78470793,0.135413859,Medium,8.102207411
Noida,Faridabad,18,Night,High,Rain,9.91540748,0.723329511,Medium,4.910400003
Delhi,Sonipat,20,Afternoon,Low,Storm,1.838158535,0.999803033,Low,8.743813434
Mathura,Faridabad,28,Night,Medium,Clear,9.625026069,0.738654672,Medium,6.702755713
Ghaziabad,Mathura,22,Evening,High,Clear,2.020393384,0.482821352,Low,1.303360484
Mathura,Noida,18,Night,Low,Storm,3.824174766,0.998089487,Low,0.857289866
Meerut,Mathura,70,Night,Medium,Clear,8.219300791,0.912034588,Medium,8.502519258
Ghaziabad,Faridabad,22,Morning,High,Clear,4.221429275,0.156304644,Low,8.955393109
Mathura,Delhi,20,Afternoon,Low,Storm,6.466365678,0.89398811,Medium,1.917014522
Noida,Mathura,18,Evening,Medium,Clear,9.698081633,0.997784389,Medium,3.124744862
Mathura,Faridabad,28,Evening,Medium,Clear,9.384065989,0.822497315,Medium,5.867837728
Sonipat,Meerut,70,Morning,Low,Storm,9.95226419,0.939765411,High,1.215674818
Meerut,Delhi,20,Evening,Low,Clear,1.8837716,0.998427256,Low,8.005712025
Gurugram,Noida,18,Morning,Low,Storm,0.042352501,0.945900068,Low,0.205519326
Mathura,Noida,18,Evening,High,Clear,7.553696846,0.673381965,Medium,9.861133673
Gurugram,Meerut,32,Morning,High,Clear,6.225022129,0.489656503,Low,1.308275671
Meerut,Ghaziabad,22,Morning,Low,Storm,9.979322439,0.998817297,Medium,0.683102625
Meerut,Sonipat,70,Morning,High,Storm,8.688967558,0.827317074,High,9.412989735
Faridabad,Delhi,20,Afternoon,High,Storm,6.252761229,0.671641287,Medium,9.847215056
Faridabad,Mathura,28,Morning,Low,Rain,9.566752718,0.990923156,Medium,0.752097838
Delhi,Mathura,20,Morning,Low,Clear,9.995639106,0.954669536,Medium,9.786512409
Ghaziabad,Meerut,22,Evening,High,Storm,1.724291104,0.694088343,Low,9.88215793
Meerut,Ghaziabad,22,Night,Low,Clear,9.977876048,0.821333207,Medium,6.591975226
Faridabad,Gurugram,32,Morning,Medium,Clear,7.954353756,0.822850955,Medium,1.097487428
Meerut,Gurugram,32,Night,Low,Clear,8.852070705,0.939677896,Medium,7.08479807
Gurugram,Mathura,32,Evening,High,Clear,9.109430697,0.321326828,Low,1.746682364
Noida,Meerut,18,Evening,Medium,Storm,0.304572357,0.745565015,Medium,9.999450919
Gurugram,Faridabad,32,Night,Medium,Storm,8.969654797,0.931567866,Medium,3.29869492
Sonipat,Faridabad,28,Evening,High,Clear,3.054933373,0.995990077,Low,3.791883287
Meerut,Gurugram,32,Morning,Low,Clear,8.745713017,0.995770754,Medium,1.855807934
Noida,Mathura,18,Night,Low,Clear,9.994446349,0.04598483,Low,7.981834807
Sonipat,Mathura,160,Morning,Low,Clear,9.858624508,0.003693515,Medium,1.872915121
Delhi,Meerut,20,Night,High,Rain,9.730401676,0.996427995,Medium,9.592238775
Faridabad,Mathura,28,Afternoon,Low,Storm,9.989842806,0.288501276,Low,0.344622102
Faridabad,Meerut,28,Morning,Low,Storm,9.305576648,0.959213146,Medium,1.998854727
Ghaziabad,Gurugram,32,Morning,Low,Storm,0.016075983,0.988600365,Low,8.091567913
Meerut,Faridabad,28,Afternoon,Low,Clear,9.774061363,0.168763403,Low,3.780899316
Gurugram,Meerut,32,Night,High,Clear,9.967272319,0.982037742,Medium,9.699471467
Noida,Faridabad,18,Morning,High,Clear,9.997434253,0.844986528,Medium,9.097937209
Delhi,Faridabad,20,Night,High,Clear,8.612362364,0.578073699,Low,9.430480105
Gurugram,Sonipat,32,Morning,Low,Rain,9.571741884,0.720672309,Medium,9.896406457
Ghaziabad,Noida,18,Night,Low,Storm,9.781841391,0.054974979,Low,0.49581097
Meerut,Faridabad,28,Night,Low,Storm,9.646652133,0.973397385,Medium,7.944571476
Sonipat,Noida,18,Night,Low,Clear,9.735805629,0.9964763,Medium,7.563547629
Meerut,Ghaziabad,22,Morning,High,Rain,7.136619797,0.890542774,Medium,1.518856689
Gurugram,Delhi,20,Afternoon,Medium,Storm,9.999450738,0.505926845,Medium,6.853324717
Faridabad,Sonipat,28,Morning,Medium,Clear,9.954397168,0.993872306,Medium,0.770868508
Gurugram,Noida,18,Evening,Low,Storm,4.878919616,0.20424112,Low,9.933964216
Meerut,Noida,18,Morning,Low,Storm,1.697502306,0.025159024,Low,3.836129688
Delhi,Sonipat,20,Morning,Medium,Clear,3.878237391,0.821875746,Medium,1.286056707
Noida,Mathura,18,Afternoon,Low,Storm,0.963622272,0.246191851,Low,3.154873456
Faridabad,Meerut,28,Night,High,Storm,8.330577747,0.815133465,Medium,0.291754682
Faridabad,Ghaziabad,22,Afternoon,Low,Storm,9.197566771,0.953142314,Medium,9.910657052
Mathura,Faridabad,28,Afternoon,High,Rain,9.93404823,0.0069754,Medium,4.433080643
Sonipat,Mathura,160,Afternoon,Medium,Rain,0.111774309,0.914907353,Medium,2.149977142
Noida,Sonipat,18,Afternoon,Low,Storm,5.345199142,0.005857596,Low,1.94685932
Mathura,Noida,18,Morning,High,Rain,9.990631705,0.278008494,Medium,9.479496329
Ghaziabad,Faridabad,22,Morning,Low,Clear,0.176694546,0.813948063,Low,1.68183569
Ghaziabad,Noida,18,Afternoon,Low,Rain,9.428904938,0.999604879,Medium,0.498051454
Gurugram,Faridabad,32,Morning,High,Storm,5.263071451,0.966540679,Low,2.955315573
Ghaziabad,Meerut,22,Morning,Low,Storm,7.502358009,0.999802657,Medium,8.292567424
Sonipat,Mathura,160,Morning,Medium,Storm,9.99960578,0.795128275,Medium,6.769781197
Delhi,Mathura,20,Morning,Low,Rain,8.502324354,0.227002805,Medium,1.695450951
Noida,Sonipat,18,Morning,Medium,Rain,6.090439908,0.049291925,Medium,5.931156538
Meerut,Gurugram,32,Afternoon,Medium,Storm,6.039162783,0.024779643,Medium,1.222571884
Faridabad,Mathura,28,Night,Low,Clear,5.431568792,0.999661334,Low,8.817324954
Gurugram,Sonipat,32,Morning,Medium,Clear,9.352396911,0.92326218,Medium,1.999163103
Delhi,Sonipat,20,Night,Low,Clear,9.931255716,0.566989321,Low,1.161519456
Noida,Mathura,18,Evening,High,Clear,9.301992031,0.997790003,Medium,1.037396415
Mathura,Noida,18,Evening,High,Storm,9.6058184,0.33106098,Low,9.579434197
Delhi,Gurugram,20,Morning,Low,Clear,9.825808176,0.344192555,Low,0.123987528
Faridabad,Mathura,28,Evening,High,Clear,9.32536646,0.781244176,Medium,5.498196182
Sonipat,Gurugram,32,Afternoon,High,Clear,7.395071778,0.987346514,Medium,1.623869116
Mathura,Faridabad,28,Afternoon,High,Clear,9.999955607,0.998122882,Medium,8.678715354
Gurugram,Mathura,32,Morning,Low,Storm,9.995141989,0.994442233,Medium,3.981252314
Gurugram,Mathura,32,Night,Low,Clear,6.272976265,0.782941483,Medium,6.64175124
Faridabad,Gurugram,32,Evening,Low,Clear,9.484696173,0.999800789,Medium,9.999562273
Ghaziabad,Gurugram,32,Night,Low,Storm,9.239879962,0.529142308,Low,1.735516536
Gurugram,Delhi,20,Afternoon,High,Clear,0.128234344,0.999053292,Low,2.441641038
Mathura,Gurugram,32,Morning,High,Clear,9.955271812,0.929916283,Medium,5.076389503
Delhi,Meerut,20,Evening,Medium,Rain,2.486602245,0.472258419,Medium,8.100918261
Delhi,Ghaziabad,20,Night,Medium,Storm,1.991206459,0.936058346,Medium,8.751520935
Ghaziabad,Meerut,22,Evening,Low,Storm,2.50634241,0.91428077,Low,0.862888759
Mathura,Gurugram,32,Evening,Low,Clear,8.366545201,0.994995161,Medium,7.370202576
Mathura,Gurugram,32,Afternoon,Medium,Clear,5.04394173,0.634509223,Medium,8.871154161
Sonipat,Gurugram,32,Morning,High,Storm,9.879920313,0.732810735,Medium,1.4481616
Meerut,Noida,18,Evening,Low,Clear,6.460672108,0.288854289,Low,9.012709219
Delhi,Mathura,20,Evening,Low,Storm,9.887605924,0.883364516,Medium,3.733330474
Meerut,Faridabad,28,Evening,Low,Clear,3.63724933,0.987668936,Low,3.130806538
Faridabad,Mathura,28,Night,Low,Rain,5.564160668,0.721985395,Medium,0.628488256
Meerut,Sonipat,70,Evening,High,Clear,5.254621798,0.999004594,Medium,1.97711082
Noida,Meerut,18,Morning,Medium,Storm,1.354505988,0.184392417,Low,6.845028656
Mathura,Faridabad,28,Morning,High,Rain,0.576042991,0.999210802,Medium,9.955211148
Meerut,Delhi,20,Afternoon,Low,Rain,9.252985779,0.729134412,Medium,9.968074328
Mathura,Sonipat,160,Night,High,Clear,9.981054011,0.433877264,Medium,3.277672612
Noida,Gurugram,18,Night,Low,Storm,9.620952656,0.989791084,Medium,1.999535994
Sonipat,Delhi,20,Afternoon,High,Storm,9.999972941,0.110048641,Low,7.433126685
Delhi,Mathura,20,Evening,Medium,Rain,9.395970024,0.2861373,Medium,6.412539981
Noida,Sonipat,18,Afternoon,High,Clear,7.172201757,0.011312169,Low,2.181837843
Ghaziabad,Sonipat,22,Evening,Medium,Storm,9.798895698,0.999598054,Medium,0.633311668
Noida,Mathura,18,Evening,High,Rain,9.834773828,0.957246269,Medium,1.45249223
Mathura,Delhi,20,Night,Low,Storm,9.962234188,0.636993294,Medium,3.036117267
Mathura,Gurugram,32,Night,High,Rain,9.912482966,0.741879852,Medium,9.993810161
Delhi,Mathura,20,Night,Medium,Clear,1.984596097,0.992026491,Medium,9.999948296
Mathura,Meerut,70,Morning,Low,Rain,9.999904109,0.725174505,Medium,5.420183722
Meerut,Gurugram,32,Morning,Low,Clear,9.986415339,0.992160445,Medium,2.896277258
Ghaziabad,Mathura,22,Evening,Medium,Rain,9.987160145,0.358608174,Medium,2.360068212
Gurugram,Noida,18,Afternoon,Medium,Clear,6.589264364,0.999717036,Medium,0.674610908
Delhi,Sonipat,20,Afternoon,Medium,Storm,9.805341416,0.248755538,Medium,1.140000438
Noida,Meerut,18,Afternoon,Medium,Rain,8.28638026,0.495556032,Medium,1.183170513
Sonipat,Ghaziabad,22,Night,Medium,Clear,8.95323824,0.999733098,Medium,9.984796903
Faridabad,Mathura,28,Evening,High,Rain,9.993754653,0.822966487,Medium,1.502496796
Ghaziabad,Gurugram,32,Morning,Medium,Clear,6.631286853,0.445425594,Medium,7.638681903
Ghaziabad,Sonipat,22,Afternoon,High,Storm,9.999967979,0.877115508,High,6.496732705
Sonipat,Meerut,70,Morning,Low,Clear,2.831422721,0.499094436,Low,3.279881441
Delhi,Gurugram,20,Night,Low,Storm,1.932233276,0.999845332,Low,9.905620477
Mathura,Faridabad,28,Morning,Low,Storm,3.116294028,0.973368678,Low,9.97466998
Faridabad,Gurugram,32,Morning,Low,Storm,9.43025348,0.995089725,Medium,6.703762869
Gurugram,Sonipat,32,Evening,Medium,Storm,8.056487326,0.530920029,Medium,1.739280283
Ghaziabad,Sonipat,22,Afternoon,Medium,Storm,7.579334984,0.263606886,Medium,1.567593962
Faridabad,Meerut,28,Morning,Low,Storm,4.636117056,0.880658249,Low,9.494769659
Ghaziabad,Sonipat,22,Morning,Medium,Rain,5.861163344,0.286625915,Medium,1.451836713
Sonipat,Mathura,160,Night,High,Storm,9.645621967,0.989970354,High,9.804829023
Ghaziabad,Delhi,20,Morning,Medium,Clear,9.993565898,0.136833899,Medium,9.138905176
Meerut,Noida,18,Evening,Low,Storm,9.905683582,0.99959618,Medium,8.166529155
Gurugram,Sonipat,32,Evening,Medium,Rain,7.038997226,0.852212348,Medium,9.479140542
Mathura,Delhi,20,Night,Low,Storm,7.206201225,0.81866453,Medium,8.49534742
Meerut,Mathura,70,Afternoon,High,Storm,3.701367992,0.253437512,Low,8.263621313
Mathura,Noida,18,Evening,High,Clear,5.505391132,0.123293967,Low,1.619766754
Faridabad,Ghaziabad,22,Night,Low,Clear,4.444892204,0.956737314,Low,9.195186587
Faridabad,Sonipat,28,Morning,Medium,Storm,8.376862376,0.827689533,Medium,9.759379515
Meerut,Noida,18,Evening,Low,Storm,5.675131251,0.470150039,Low,0.179080205
Sonipat,Mathura,160,Afternoon,Low,Clear,8.201123623,0.315859573,Medium,7.880772851
Faridabad,Gurugram,32,Afternoon,High,Storm,9.36126626,0.949424229,High,2.729500648
Delhi,Noida,20,Evening,Low,Clear,9.193179303,0.457605196,Low,1.835753453
Noida,Faridabad,18,Afternoon,High,Clear,9.828914183,0.825501,Medium,4.832394192
Faridabad,Mathura,28,Evening,Medium,Clear,4.72909807,0.895597423,Medium,9.999614799
Mathura,Delhi,20,Afternoon,Low,Rain,7.591497106,0.906367993,Medium,0.101381505
Meerut,Mathura,70,Evening,High,Storm,8.002244999,0.538696662,Medium,1.023014849
Noida,Sonipat,18,Morning,Low,Storm,9.411078535,0.855444723,Medium,1.356837249
Delhi,Noida,20,Afternoon,Low,Clear,7.800824197,0.973017981,Medium,9.92377462
Sonipat,Gurugram,32,Afternoon,Low,Storm,3.283336587,0.930577416,Low,6.150527738
Sonipat,Ghaziabad,22,Morning,High,Rain,4.094803577,0.889289212,Medium,9.990385094
Faridabad,Delhi,20,Evening,Medium,Storm,4.208475017,0.847685124,Medium,9.178484371
Noida,Mathura,18,Afternoon,High,Storm,9.985448527,0.315964906,Low,1.969136565
Delhi,Noida,20,Night,Low,Clear,9.987079912,0.994345863,Medium,1.582201539
Sonipat,Mathura,160,Afternoon,High,Storm,1.863624846,0.391115088,Low,7.239656262
Delhi,Sonipat,20,Evening,High,Clear,9.995742094,0.001799969,Low,2.374721979
Gurugram,Delhi,20,Evening,Medium,Storm,8.259510858,0.891148885,Medium,1.483144003
Faridabad,Meerut,28,Morning,High,Rain,1.755684148,0.991069859,Medium,1.994196756
Mathura,Noida,18,Evening,High,Clear,9.131015502,0.687879259,Medium,5.156752432
Meerut,Noida,18,Afternoon,High,Clear,8.340071584,0.799659559,Medium,7.87659615
Sonipat,Noida,18,Evening,Medium,Storm,9.834918583,0.973082377,Medium,1.322400976
Mathura,Sonipat,160,Evening,High,Storm,9.996852792,0.035904516,High,0.256779852
Gurugram,Sonipat,32,Evening,Low,Storm,9.94908362,0.066665669,Low,8.952686518
Gurugram,Ghaziabad,32,Evening,High,Storm,4.109820241,0.005747657,Low,9.785221061
Noida,Delhi,20,Morning,Medium,Storm,9.833658643,0.999970395,Medium,0.88389078
Sonipat,Faridabad,28,Morning,High,Clear,9.923238367,0.01290581,Low,9.907170254
Ghaziabad,Sonipat,22,Afternoon,Low,Storm,5.979488183,0.998763309,Low,2.642755014
Meerut,Faridabad,28,Night,High,Storm,0.525414923,0.968713635,Low,0.066737659
Mathura,Sonipat,160,Morning,Medium,Rain,6.612250015,0.817710655,Medium,7.853168872
Ghaziabad,Mathura,22,Night,High,Rain,8.985026173,0.987712654,Medium,9.928077295
Sonipat,Faridabad,28,Morning,High,Rain,9.956688712,0.999941886,Medium,9.986425909
Ghaziabad,Meerut,22,Night,Low,Storm,2.315870422,0.793556349,Low,6.688046007
Faridabad,Noida,18,Morning,Low,Storm,9.5270717,0.24626953,Low,1.062112672
Noida,Mathura,18,Morning,Low,Rain,9.991813304,0.823596256,Medium,0.655285799
Mathura,Delhi,20,Night,Medium,Rain,0.721411201,0.378814229,Medium,8.71802008
Ghaziabad,Sonipat,22,Afternoon,High,Clear,6.920915467,0.304564336,Low,8.069025917
Mathura,Faridabad,28,Evening,High,Rain,9.989392471,0.999834274,Medium,8.156083925
Ghaziabad,Faridabad,22,Afternoon,Medium,Clear,0.876232171,0.889756153,Medium,0.140624308
Sonipat,Gurugram,32,Afternoon,Medium,Rain,1.616889474,0.802502698,Medium,9.958160858
Faridabad,Delhi,20,Evening,Low,Rain,3.268803489,0.107300442,Low,9.92978856
Ghaziabad,Gurugram,32,Night,High,Rain,4.653144413,0.999311867,Medium,7.644046473
Noida,Meerut,18,Morning,Low,Storm,9.088602486,0.937196543,Medium,3.723565456
Noida,Gurugram,18,Night,Medium,Storm,0.912268601,0.591997336,Low,0.75751263
Ghaziabad,Sonipat,22,Afternoon,High,Clear,9.971041459,0.988299579,Medium,4.265572966
Sonipat,Faridabad,28,Morning,High,Clear,8.883889159,0.051514151,Low,8.522565869
Mathura,Delhi,20,Afternoon,High,Storm,7.692357332,0.547940744,Low,3.999413692
Delhi,Gurugram,20,Night,Low,Rain,7.34502655,0.948954236,Medium,3.440571759
Mathura,Gurugram,32,Morning,High,Storm,9.766567322,0.878792161,High,8.375038666
Faridabad,Meerut,28,Evening,Medium,Storm,6.426921424,0.478487918,Medium,8.726430105
Delhi,Faridabad,20,Morning,Low,Clear,8.354649374,0.595285119,Low,9.979207023
Ghaziabad,Sonipat,22,Morning,Low,Clear,8.609378624,0.948090949,Medium,1.044145232
Mathura,Noida,18,Afternoon,High,Storm,2.270441663,0.766684585,Low,0.974732669
Delhi,Gurugram,20,Morning,Low,Rain,9.912477424,0.364424349,Medium,9.877400236
Mathura,Noida,18,Morning,Low,Clear,1.969956955,0.401975221,Low,3.122470401
Ghaziabad,Faridabad,22,Morning,Medium,Rain,7.442059004,0.940792415,Medium,3.891692323
Mathura,Ghaziabad,22,Night,Medium,Clear,0.703289822,0.220616742,Low,3.516382696
Noida,Ghaziabad,18,Evening,High,Storm,1.772886054,0.842879157,Low,1.348810141
Sonipat,Noida,18,Evening,Low,Clear,0.003550951,0.477948037,Low,3.36743591
Faridabad,Meerut,28,Evening,Medium,Rain,9.001368846,0.096347879,Medium,8.09436963
Mathura,Meerut,70,Evening,Low,Storm,9.60909684,0.397166403,Medium,0.154049675
Sonipat,Mathura,160,Afternoon,Low,Clear,9.992604068,0.371463307,Medium,8.994299817
Mathura,Meerut,70,Night,Low,Clear,6.095409334,0.015873569,Medium,9.917499884
Faridabad,Delhi,20,Morning,Low,Clear,9.863839378,0.743671367,Medium,9.093962412
Ghaziabad,Gurugram,32,Evening,High,Clear,9.930769214,0.301146059,Low,8.932399577
Faridabad,Noida,18,Night,Low,Clear,9.993988267,0.998644472,Medium,0.476975128
Ghaziabad,Meerut,22,Morning,Medium,Rain,9.354821155,0.799468438,Medium,1.404553173
Meerut,Ghaziabad,22,Evening,High,Rain,9.9650549,0.9017602,Medium,8.840332658
Gurugram,Meerut,32,Evening,High,Clear,9.999969038,0.843686007,Medium,1.945427264
Noida,Ghaziabad,18,Night,Low,Storm,9.933761878,0.321755942,Low,9.914990845
